average_reponse_time,correct,datetime,ear,practice,response,resposne_time,sound,subject
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-20diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,60Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,250Hz-4diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,250Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,60Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,250Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,250Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,2000Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,60Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,60Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,60Hz-0diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,60Hz-4diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,60Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,2000Hz-8diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,60Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,60Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,250Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,o,NA,2000Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,250Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,right,no,t,NA,60Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,yes,o,NA,300Hz-0diff_test,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,yes,t,NA,300Hz-200diff_test,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-20diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,60Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-8diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-0diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,60Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-0diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-8diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,2000Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-0diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-0diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,60Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,2000Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,2000Hz-20diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-20diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-20diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-20diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-2diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,60Hz-0diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,2000Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-4diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,60Hz-8diff,4
NA,1,sam. 28 janv. 2017 16:54:05 CET,left,no,t,NA,250Hz-4diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,2000Hz-2diff,4
NA,0,sam. 28 janv. 2017 16:54:05 CET,left,no,o,NA,250Hz-2diff,4
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,yes,o,NA,300Hz-0diff_test,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,yes,t,NA,300Hz-200diff_test,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-2diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-2diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,2000Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,60Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-2diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,2000Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,2000Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,250Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,2000Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,t,NA,250Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,right,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,yes,o,NA,300Hz-0diff_test,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,yes,t,NA,300Hz-200diff_test,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,2000Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-20diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-2diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-4diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-8diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-0diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-0diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,250Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,60Hz-2diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,2000Hz-20diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,2000Hz-4diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,60Hz-2diff,6
NA,0,dim. 29 janv. 2017 13:01:58 CET,left,no,o,NA,250Hz-8diff,6
NA,1,dim. 29 janv. 2017 13:01:58 CET,left,no,t,NA,2000Hz-20diff,6
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","yes","t","NA","300Hz-200diff_test",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","yes","o","NA","300Hz-0diff_test",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","250Hz-2diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-4diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","2000Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-4diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","60Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","60Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-20diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","250Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-20diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","250Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","2000Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","250Hz-0diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-20diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","250Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","right","no","o","NA","2000Hz-0diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","right","no","t","NA","250Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","yes","t","NA","300Hz-200diff_test",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","yes","o","NA","300Hz-0diff_test",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","250Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-4diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-20diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","250Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","250Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","60Hz-0diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","60Hz-0diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","2000Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-2diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-8diff",29
"NA","0","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","2000Hz-4diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","60Hz-20diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","t","NA","250Hz-8diff",29
"NA","1","mar. 31 janv. 2017 18:11:22 CET","left","no","o","NA","60Hz-0diff",29
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,yes,o,NA,300Hz-200diff_test,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,yes,o,NA,300Hz-0diff_test,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,250Hz-8diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,60Hz-0diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,250Hz-20diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,60Hz-4diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,250Hz-8diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-20diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,60Hz-4diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-4diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,250Hz-20diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-4diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,250Hz-2diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-2diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,250Hz-4diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,60Hz-0diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,250Hz-8diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-8diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,60Hz-20diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-8diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,60Hz-0diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-4diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,60Hz-4diff,15
NA,0,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,2000Hz-2diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,60Hz-8diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,o,NA,250Hz-0diff,15
NA,1,lun. 30 janv. 2017 17:29:49 CET,right,no,t,NA,250Hz-4diff,15
