ax,ay,az,gx,gy,gz
-0.0048828125,-0.509521484375,0.8416748046875,-0.209503173828125,0.0758056640625,-0.20111083984375
0.21435546875,-0.22314453125,0.1671142578125,0.113372802734375,-0.1767578125,-0.041290283203125
0.3497314453125,-0.350341796875,-0.02490234375,0.12396240234375,0.0103759765625,0.054840087890625
0.4136962890625,-0.5233154296875,0.0421142578125,-0.016876220703125,-0.0169677734375,0.009246826171875
0.377685546875,-0.4364013671875,0.0634765625,-0.0103759765625,0.106689453125,-0.15338134765625
0.265380859375,-0.244873046875,0.1146240234375,-0.01898193359375,0.320709228515625,-0.089691162109375
0.200927734375,-0.2518310546875,0.1807861328125,-0.120849609375,0.14154052734375,-0.025909423828125
0.2286376953125,-0.3394775390625,0.163818359375,0.05242919921875,0.127838134765625,0.1534423828125
0.2744140625,-0.32421875,0.162109375,-0.022125244140625,0.182464599609375,0.19744873046875
0.32666015625,-0.3406982421875,0.07421875,-0.155303955078125,0.076507568359375,0.24908447265625
0.5257568359375,-0.1011962890625,-0.0584716796875,0.034088134765625,0.600250244140625,0.645172119140625
-1.0,-1.0,0.999969482421875,0.999969482421875,0.999969482421875,0.689178466796875
-1.0,-1.0,0.2562255859375,-0.010894775390625,-1.0,-1.0
-0.5592041015625,0.999969482421875,-1.0,0.6566162109375,0.07293701171875,-1.0
0.288818359375,-0.422607421875,0.999969482421875,-0.59661865234375,0.487548828125,-0.390838623046875
0.484130859375,0.2591552734375,0.0667724609375,0.184112548828125,-0.643218994140625,-0.06024169921875
0.553955078125,-0.1881103515625,0.0079345703125,-0.149505615234375,0.1680908203125,0.075164794921875
0.384765625,-0.137939453125,0.4190673828125,-0.04559326171875,0.0057373046875,-0.0804443359375
0.4619140625,-0.01611328125,0.177734375,-0.006103515625,-0.03155517578125,-0.082672119140625
0.4910888671875,-0.0972900390625,0.1904296875,-0.063751220703125,0.153472900390625,-0.048919677734375
0.4764404296875,-0.136962890625,0.2750244140625,-0.144256591796875,0.12335205078125,-0.15478515625
0.470703125,-0.1080322265625,0.3057861328125,-0.155120849609375,0.06689453125,-0.196197509765625
0.4393310546875,-0.1077880859375,0.34814453125,-0.33740234375,-0.115325927734375,-0.337554931640625
0.50341796875,-0.09814453125,0.283447265625,-0.517364501953125,-0.392303466796875,-0.55108642578125
0.5526123046875,-0.0831298828125,0.1466064453125,-0.424041748046875,-0.424957275390625,-0.63775634765625
0.4312744140625,-0.1912841796875,0.0863037109375,-0.37615966796875,-0.147216796875,-0.952606201171875
-1.0,0.999969482421875,0.999969482421875,-1.0,0.966400146484375,-1.0
-0.5111083984375,-1.0,-1.0,0.999969482421875,-1.0,0.999969482421875
0.999969482421875,-1.0,-1.0,0.9014892578125,-0.47845458984375,0.526123046875
0.21484375,0.34912109375,-0.531005859375,0.664459228515625,0.478302001953125,-0.061767578125
0.1771240234375,-0.4310302734375,0.2132568359375,-0.140716552734375,-0.332916259765625,0.10516357421875
0.3583984375,-0.2691650390625,-0.0352783203125,0.125640869140625,-0.09637451171875,0.053192138671875
0.3055419921875,-0.2926025390625,0.064208984375,-0.120208740234375,0.048187255859375,0.057037353515625
0.424560546875,-0.3668212890625,-0.010009765625,0.0166015625,-0.0120849609375,0.126953125
0.45849609375,-0.3597412109375,-0.0474853515625,-0.003631591796875,-0.006988525390625,0.160064697265625
0.455810546875,-0.4168701171875,-0.0345458984375,-0.011444091796875,-0.0067138671875,0.07293701171875
0.38818359375,-0.2872314453125,0.0400390625,0.14361572265625,0.003875732421875,0.17633056640625
0.4757080078125,-0.3748779296875,0.0552978515625,-0.471435546875,-0.07623291015625,-0.141510009765625
0.424560546875,-0.50390625,0.32275390625,-0.1978759765625,0.137451171875,-0.0032958984375
0.2376708984375,-0.6478271484375,0.5802001953125,-0.16961669921875,-0.331024169921875,-0.232818603515625
0.1572265625,-0.7171630859375,0.167236328125,0.18841552734375,-0.9871826171875,-0.434478759765625
-0.361572265625,-0.59375,-0.289306640625,0.519500732421875,-1.0,-0.850189208984375
-0.420166015625,0.999969482421875,-1.0,0.89697265625,0.130950927734375,0.999969482421875
-1.0,-1.0,-1.0,-1.0,0.999969482421875,0.999969482421875
-0.2012939453125,-1.0,0.999969482421875,-0.896514892578125,0.999969482421875,0.76397705078125
-0.2120361328125,0.266845703125,0.999969482421875,0.90966796875,-0.878173828125,-0.501800537109375
0.42724609375,0.20166015625,-1.0,0.009429931640625,-0.2335205078125,0.07891845703125
0.2877197265625,-0.50390625,-0.415771484375,-0.13848876953125,0.5660400390625,0.103118896484375
0.233154296875,-0.4803466796875,0.2550048828125,-0.226593017578125,0.38580322265625,-0.010955810546875
0.294677734375,-0.3629150390625,-0.01220703125,-0.040802001953125,-0.04742431640625,0.051116943359375
0.34326171875,-0.3779296875,-0.20458984375,0.038787841796875,0.02520751953125,0.048919677734375
0.4219970703125,-0.38232421875,-0.19384765625,-0.02276611328125,0.178985595703125,-0.00836181640625
0.376708984375,-0.3433837890625,-0.0653076171875,0.12322998046875,0.273529052734375,-0.019256591796875
0.278564453125,-0.23681640625,0.0533447265625,0.214691162109375,0.27581787109375,0.072113037109375
0.229736328125,-0.1455078125,0.1180419921875,0.239288330078125,0.13818359375,0.25445556640625
0.241455078125,-0.0277099609375,0.0966796875,0.170806884765625,0.014617919921875,0.3468017578125
0.4554443359375,-0.2230224609375,-0.21728515625,0.180084228515625,0.166229248046875,0.673065185546875
0.476806640625,-1.0,-0.447021484375,0.775146484375,0.999969482421875,0.9449462890625
-0.9857177734375,-1.0,0.999969482421875,0.729888916015625,0.999969482421875,-1.0
-1.0,0.999969482421875,0.999969482421875,0.484039306640625,-1.0,-1.0
-1.0,-0.857666015625,-0.5938720703125,0.999969482421875,-1.0,0.999969482421875
0.999969482421875,-1.0,-1.0,0.999969482421875,-0.309600830078125,0.1217041015625
-0.021728515625,-0.263671875,0.2744140625,-0.909759521484375,0.999969482421875,-0.4427490234375
0.0018310546875,-0.2955322265625,0.999969482421875,-0.159820556640625,-0.292999267578125,-0.060394287109375
0.3123779296875,-0.2386474609375,-0.2359619140625,0.12384033203125,-0.316619873046875,0.128173828125
0.3687744140625,-0.488037109375,-0.1353759765625,0.051788330078125,0.000274658203125,0.0311279296875
0.353515625,-0.4658203125,0.014404296875,-0.02178955078125,-0.07489013671875,0.022430419921875
0.3458251953125,-0.4312744140625,-0.0887451171875,-0.11053466796875,-0.07440185546875,0.02130126953125
0.2811279296875,-0.347412109375,-0.1175537109375,-0.144561767578125,0.0858154296875,0.01251220703125
0.2386474609375,-0.395263671875,-0.0943603515625,-0.18048095703125,0.143524169921875,0.028289794921875
0.3382568359375,-0.5745849609375,-0.1541748046875,-0.18414306640625,0.162445068359375,0.006317138671875
0.3885498046875,-0.700439453125,-0.1627197265625,-0.34539794921875,0.254364013671875,-0.1961669921875
0.447509765625,-0.76318359375,-0.1285400390625,-0.375701904296875,0.280792236328125,-0.303741455078125
0.4127197265625,-0.73193359375,0.0179443359375,-0.473602294921875,0.289093017578125,-0.519866943359375
0.3275146484375,-0.8438720703125,0.1065673828125,-0.78289794921875,0.383056640625,-1.0
-1.0,0.5826416015625,-0.45556640625,-0.75201416015625,0.999969482421875,-1.0
-1.0,0.280517578125,-0.8157958984375,0.999969482421875,-1.0,0.999969482421875
0.999969482421875,-1.0,-1.0,0.634735107421875,-0.205078125,0.095916748046875
0.3192138671875,0.2320556640625,-0.1842041015625,0.387908935546875,0.4019775390625,-0.56109619140625
-0.037353515625,0.1982421875,0.319091796875,-0.116790771484375,-0.46087646484375,0.3314208984375
0.403076171875,-0.678466796875,-0.15185546875,0.1646728515625,-0.117156982421875,0.1500244140625
0.4053955078125,-0.321044921875,-0.0877685546875,0.154052734375,0.123321533203125,0.091583251953125
0.3546142578125,-0.4161376953125,-0.016845703125,-0.03253173828125,-0.096893310546875,0.13018798828125
0.3575439453125,-0.5267333984375,-0.0220947265625,-0.035186767578125,-0.016448974609375,0.054412841796875
0.286865234375,-0.377685546875,0.0465087890625,0.067413330078125,-0.0289306640625,0.00543212890625
0.2789306640625,-0.431884765625,-0.01171875,-0.093780517578125,-0.15423583984375,0.017120361328125
0.3758544921875,-0.596923828125,-0.1429443359375,-0.078521728515625,-0.19976806640625,-0.07177734375
0.43310546875,-0.63671875,-0.2122802734375,-0.211151123046875,-0.171234130859375,-0.207550048828125
0.431884765625,-0.70654296875,-0.0897216796875,-0.218109130859375,0.059844970703125,-0.302459716796875
0.3734130859375,-0.8121337890625,0.0277099609375,-0.6993408203125,0.09405517578125,-0.85235595703125
0.064697265625,-0.4241943359375,-0.0457763671875,-0.597259521484375,0.71307373046875,-1.0
-0.27734375,-0.21630859375,-0.162353515625,-0.472076416015625,0.999969482421875,-1.0
-1.0,-0.1162109375,0.999969482421875,-0.190582275390625,-1.0,0.999969482421875
0.999969482421875,-1.0,-1.0,0.754119873046875,-0.2030029296875,-0.519622802734375
0.0814208984375,0.5372314453125,-0.3525390625,0.488189697265625,0.310546875,-0.422027587890625
0.06787109375,-0.2073974609375,0.267822265625,-0.38116455078125,-0.5133056640625,0.042449951171875
0.307861328125,-0.6317138671875,0.120361328125,0.306121826171875,-0.414520263671875,-0.020050048828125
0.3489990234375,-0.3143310546875,-0.134033203125,0.47735595703125,-0.240509033203125,-0.025238037109375
0.3489990234375,-0.3143310546875,-0.134033203125,0.47735595703125,-0.240509033203125,-0.025238037109375
0.370849609375,-0.2427978515625,-0.192626953125,0.289886474609375,-0.14483642578125,-0.048309326171875
0.4981689453125,-0.6488037109375,-0.1319580078125,-0.225341796875,0.44610595703125,0.001922607421875
0.4981689453125,-0.6488037109375,-0.1319580078125,-0.225341796875,0.44610595703125,0.001922607421875
0.4522705078125,-0.69384765625,-0.01171875,-0.268280029296875,0.42578125,-0.1112060546875
-1.0,0.999969482421875,0.999969482421875,-1.0,0.502838134765625,-0.646575927734375
0.1392822265625,-1.0,-1.0,0.999969482421875,-0.672088623046875,0.999969482421875
0.999969482421875,-0.763671875,0.3348388671875,0.840606689453125,0.087982177734375,-0.28533935546875
0.021484375,0.999969482421875,-0.194580078125,0.4761962890625,0.032318115234375,-0.166046142578125
0.1845703125,-0.5738525390625,0.02734375,-0.29608154296875,-0.130615234375,0.304473876953125
0.4398193359375,-0.5882568359375,0.10009765625,0.17803955078125,0.1046142578125,-0.04833984375
0.3800048828125,-0.253662109375,0.0225830078125,0.0406494140625,0.118408203125,-0.127197265625
0.4559326171875,-0.2481689453125,0.027099609375,-0.00433349609375,0.17047119140625,-0.136016845703125
0.3504638671875,-0.407958984375,0.1141357421875,0.151641845703125,0.034454345703125,0.01763916015625
0.3173828125,-0.3779296875,0.056640625,0.08624267578125,0.087158203125,0.01409912109375
0.24853515625,-0.3699951171875,0.107421875,-0.1121826171875,0.167633056640625,-0.0198974609375
0.26318359375,-0.3643798828125,0.1488037109375,-0.101715087890625,0.1357421875,-0.0159912109375
0.2916259765625,-0.374267578125,0.164306640625,-0.04302978515625,0.043548583984375,0.0054931640625
0.3170166015625,-0.363525390625,0.1392822265625,-0.067596435546875,-0.0194091796875,-0.006683349609375
0.3231201171875,-0.339111328125,0.1256103515625,-0.041229248046875,-0.01849365234375,0.007171630859375
0.32958984375,-0.3826904296875,0.084228515625,-0.041290283203125,-0.00146484375,0.0457763671875
0.3275146484375,-0.4239501953125,0.103271484375,-0.13079833984375,-0.031158447265625,-0.03900146484375
0.42431640625,-0.5760498046875,-0.04541015625,-0.212005615234375,-0.324798583984375,-0.18115234375
0.6719970703125,-0.76318359375,-0.448486328125,-0.37457275390625,-0.179931640625,-0.56915283203125
